@RELATION fake

@ATTRIBUTE fqCaller STRING
@ATTRIBUTE fqCalls STRING

@DATA
om/cuacfm/istoegalego/org/IstoeGalegoScreen/onCreate(android.os.Bundle),org.api.fake
om/cuacfm/istoegalego/org/IstoeGalegoScreen/onCreate(android.os.Bundle),org.rand.api
om/cuacfm/istoegalego/org/DescargarUrlsBase/doInBackground(java.lang.Void[]),org.api.fake
om/cuacfm/istoegalego/org/DescargarUrlsBase/doInBackground(java.lang.Void[]),org.rand.api
'om/cuacfm/istoegalego/org/IstoeGalegoScreen$1/onTouch(android.view.View,android.view.MotionEvent)',org.api.fake
'om/cuacfm/istoegalego/org/IstoeGalegoScreen$1/onTouch(android.view.View,android.view.MotionEvent)',org.rand.api
om/cuacfm/istoegalego/org/DescargarRecursos/doInBackground(java.lang.String[]),org.api.fake
om/cuacfm/istoegalego/org/DescargarRecursos/doInBackground(java.lang.String[]),org.rand.api
om/cuacfm/istoegalego/org/DescargarRecursos/onProgressUpdate(java.lang.Long[]),org.api.fake
om/cuacfm/istoegalego/org/DescargarRecursos/onProgressUpdate(java.lang.Long[]),org.rand.api
om/cuacfm/istoegalego/org/DescargarRecursos/onPostExecute(java.lang.Integer),org.api.fake
om/cuacfm/istoegalego/org/DescargarRecursos/onPostExecute(java.lang.Integer),org.rand.api
'om/cuacfm/istoegalego/org/SplashScreen$2/onTouch(android.view.View,android.view.MotionEvent)',org.api.fake
'om/cuacfm/istoegalego/org/SplashScreen$2/onTouch(android.view.View,android.view.MotionEvent)',org.rand.api
om/cuacfm/istoegalego/org/DownloadService/notifyDownloadSuccess(),org.api.fake
om/cuacfm/istoegalego/org/DownloadService/notifyDownloadSuccess(),org.rand.api
om/cuacfm/istoegalego/org/IstoeGalegoScreen/onCreate(android.os.Bundle),'android/widget/TextView/setOnTouchListener(android.view.View$OnTouchListener) android/app/Activity/onCreate(android.os.Bundle) com/cuacfm/istoegalego/org/IstoeGalegoScreen/setContentView(int) android/widget/TextView/setTextColor(int) android/widget/GridView/setAdapter(android.widget.ListAdapter) com/cuacfm/istoegalego/org/IstoeGalegoScreen/findViewById(int) com/cuacfm/istoegalego/org/IstoeGalegoScreen/getAssets('
om/cuacfm/istoegalego/org/DescargarUrlsBase/doInBackground(java.lang.Void[]),'android/util/Log/v(java.lang.String,java.lang.String) java/net/URL/openConnection() java/lang/StringBuilder/append(java.lang.String) java/net/URL/URL(java.lang.String) java/net/URLConnection/getInputStream() java/lang/Exception/toString() java/lang/StringBuilder/toString() java/lang/StringBuilder/StringBuilder() java/io/InputStreamReader/InputStreamReader(java.io.InputStream) java/io/BufferedReader/BufferedReader(java.io.Reader) java/io/BufferedReader/readLine('
